Year,Semester,Subject,Catalog #,Section,Title,Class #,Intructor 1,Intructor 2,Instructor 3,Intructor 4,Intructor 5,Component,Type,Units,Requisites,Wait List,Fees,Seats Available,Days 1,Start 1,End 1,Building 1,Room 1,Days 2,Start 2,End 2,Building 2,Room 2,Days 3,Start 3,End 3,Building 3,Room 3,Days 4,Start 4,End 4,Building 4,Room 4,Days 5,Start 5,End 5,Building 5,Room 5,Session,Meets With 1,Meets With 2,Meets With 3,Meets With 4,Meets With 5,Meets With 6,Meets With 7,Meets With 8,Meets With 9
2008,Spring,ART,4365,001,Adv. Printmaking II,7215,"DIGGLE, JUSTIN",,,,,Studio,In Person,4.0,Yes,No,$55.00,-1,MW,12:55:00,15:55:00,ART,252,,,,,,,,,,,,,,,,,,,,,,ART 4360 001,ART 6340 001,,,,,,,
2008,Spring,ART,4375,001,Bookbinding II,5407,"MCAFEE, CHRISTOPHER",,,,,Studio,In Person,4.0,Yes,No,$50.00,2,T,16:10:00,20:10:00,TBA,,,,,,,,,,,,,,,,,,,,,,,ART 3065 001,ART 3365 001,ART 4065 001,,,,,,
2008,Spring,ART,4440,001,Small Metals II,6061,"EDDY, DAVE L",,,,,Studio,In Person,4.0,Yes,No,$68.00,5,TH,16:35:00,19:35:00,SCULPT,183,,,,,,,,,,,,,,,,,,,,,,ART 3440 001,,,,,,,,
2008,Spring,ART,4450,001,Intermedia Sculpture,15129,"SLATER, KAITI",,,,,Studio,In Person,4.0,Yes,No,$70.00,3,TH,12:25:00,15:20:00,SCULPT,178,,,,,,,,,,,,,,,,,,,,,,ART 4475 001,,,,,,,,
2008,Spring,ART,4460,001,Intermedia Env/Inst,12400,,,,,,Studio,In Person,4.0,Yes,No,$75.00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4475,001,Adv Inter Sculpture,14846,"SLATER, KAITI",,,,,Studio,In Person,4.0,Yes,No,$70.00,10,TH,12:25:00,15:20:00,SCULPT,178,,,,,,,,,,,,,,,,,,,,,,ART 4450 001,,,,,,,,
2008,Spring,ART,4490,001,Sculpture Spec Topcs II,12402,"EDDY, DAVE L",,,,,Studio,In Person,4.0,Yes,No,$55.00,2,MW,11:50:00,14:50:00,SCULPT,182,,,,,,,,,,,,,,,,,,,,,,ART 3490 001,,,,,,,,
2008,Spring,ART,4510,001,Graphic Illustration,15259,"DEWITTE, ELIZABETH E",,,,,Studio,In Person,4.0,Yes,No,,27,F,09:40:00,13:45:00,ART,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4520,001,Guest Illus Workshop,3195,,,,,,Studio,In Person,4.0,Yes,No,$50.00,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4530,001,Art in the Community,14844,"KRENSKY, BETH",,,,,Studio,In Person,3.0,,No,$25.00,3,F,14:00:00,17:00:00,ART,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4540,001,Art Teaching Practicum,10959,"KRENSKY, BETH",,,,,Practicum,In Person,2.0,Yes,No,,16,F,09:40:00,11:35:00,ART,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4590,001,Art Teaching Seminar,14845,"KRENSKY, BETH",,,,,Seminar,In Person,1.0,Yes,No,$25.00,19,M,16:35:00,17:30:00,ART,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4660,001,4th Year Graph Prob II,3183,"MORALES, RAYMOND C",,,,,Studio,In Person,4.0,Yes,No,$23.00,14,MW,11:50:00,14:50:00,ART,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4690,001,Graphic Des Portfolio,3196,"RICHARDS, MICHAEL B",,,,,Studio,In Person,4.0,Yes,No,$23.00,18,M,18:00:00,22:00:00,ART,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4710,001,Advanced Photo Studies,1320,"CARYN RIZZOTTO, LAUREL",,,,,Studio,In Person,4.0,Yes,No,$50.00,0,MW,15:05:00,18:00:00,ART,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4720,001,Color Photography,3197,"MAROTTA, JOSEPH",,,,,Studio,In Person,4.0,Yes,No,$50.00,2,TH,12:25:00,15:20:00,ART,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4730,001,Alternative Photography,5540,"CARYN RIZZOTTO, LAUREL",,,,,Studio,In Person,4.0,Yes,No,$50.00,4,MW,11:50:00,14:50:00,ART,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4740,001,Electronic Darkroom,3182,"NOVAK, MARTIN",,,,,Studio,In Person,4.0,Yes,No,,10,MW,18:00:00,21:00:00,ART,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4830,001,Graph Des Internship,4269,"MORALES, RAYMOND C",,,,,Practicum,In Person,3.0,Yes,No,$40.00,14,W,15:05:00,18:00:00,ART,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4910,001,Honors Studio Art,10945,"DIGGLE, JUSTIN",,,,,Studio,In Person,4.0,,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4920,001,Directed Study,3184,"WILSON, ROGER D",,,,,Independent Study,In Person,1.0 -   4.0,Yes,No,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4980,001,Senior Studio Seminar,4836,"O'HARA URE, MAUREEN",,,,,Seminar,In Person,3.0,Yes,No,$10.00,8,H,16:35:00,19:35:00,ART,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4985,001,Honors Senior Seminar,10946,"DIGGLE, JUSTIN",,,,,Seminar,In Person,3.0,,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,4999,001,Hon Thesis/Project,5583,"DIGGLE, JUSTIN",,,,,Honors Thesis Project,In Person,4.0,,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6000,001,Post-Degree Studio,3767,"MAROTTA, JOSEPH",,,,,Studio,In Person,4.0,Yes,No,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6110,001,Grad Projects-Painting,6063,"WILSON, ROGER D",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6120,001,Grad Projects-Painting,6064,"MARTINEZ, VALERIE K",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6130,001,Grad Projects-Painting,6065,"O'CONNELL, JOHN F",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6140,001,Grad Projects-Painting,14325,"DENYER, ALISON",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6150,001,Grad Projects-Painting,6066,"O'HARA URE, MAUREEN",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6160,001,Grad Projects-Painting,6067,"ERICKSON, JOHN O",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6180,001,Graduate Critique,6911,,,,,,Lecture,In Person,4.0,Yes,No,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6230,001,Grad Projects-Ceramics,7750,"SNAPP, BRIAN",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6240,001,Grad Projects-Ceramics,12408,"PENDELL, DAVID R",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6320,001,Grad Projects-Prntmakng,12404,"DIGGLE, JUSTIN",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6340,001,Grad Prntmakng,7216,"DIGGLE, JUSTIN",,,,,Studio,In Person,4.0,Yes,No,$55.00,4,MW,12:55:00,15:55:00,ART,252,,,,,,,,,,,,,,,,,,,,,,ART 4360 001,ART 4365 001,,,,,,,
2008,Spring,ART,6440,001,Grad Projects-Sculpt,12405,"SLATER, KAITI",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6450,001,Grad Projects-Sculpt,12406,"STOUT, PAUL L",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6460,001,Grad Projects-Sculpt,12407,"EDDY, DAVE L",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6570,001,Grad Art in the Comm.,15851,"KRENSKY, BETH",,,,,Seminar,In Person,3.0,Yes,No,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6580,001,Grad Art Teach Pract,12399,"KRENSKY, BETH",,,,,Practicum,In Person,2.0,Yes,No,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6630,001,Grad Projects-Graph Des,12409,"MORALES, RAYMOND C",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6640,001,Grad Projects-Graph Des,6068,"SOGARD, CAROL",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6730,001,Grad Projects-Photogr,14323,"MAROTTA, JOSEPH",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6740,001,Grad Projects-Photo,14324,"CARYN RIZZOTTO, LAUREL",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6750,001,Grad Projects-Photo,15738,"NOVAK, MARTIN",,,,,Studio,In Person,2.0 -   6.0,Yes,No,,4,MW,18:00:00,21:00:00,ART,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6810,001,MFA Graduate Seminar,6062,"DENYER, ALISON",,,,,Seminar,In Person,3.0,Yes,No,$10.00,12,T,09:10:00,12:05:00,ART,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6970,001,Thesis Research-Masters,4694,,,,,,Thesis Research,In Person,1.0 -   9.0,Yes,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6975,001,Final Project: MFA,6743,"PETERSON, ELIZABETH A",,,,,Independent Study,In Person,1.0 -   9.0,Yes,No,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Spring,ART,6980,001,Faculty Consultation,1762,"PETERSON, ELIZABETH A",,,,,Independent Study,In Person,1.0 -   3.0,Yes,No,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Summer,ART,101,001,Intro To Visual Arts,7996,"BACALL, ANALISA C",,,,,Lecture,In Person,0.0,,No,$292.00,10,MW,08:00:00,09:20:00,ART,158,,,,,,,,,,,,,,,,,,,,,,ART 1010 001,,,,,,,,
2008,Summer,ART,102,001,Non Major Drawing,7998,"FLACK, DOUGLAS M",,,,,Studio,In Person,0.0,,No,$292.00,5,MW,12:55:00,14:50:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART 1020 001,ART 3020 001,,,,,,,
2008,Summer,ART,102,002,Non Major Drawing,7999,"MOORE, JEREMIAH L",,,,,Studio,In Person,0.0,,No,$292.00,5,TH,09:10:00,11:10:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART 1020 002,ART 3020 002,,,,,,,
2008,Summer,ART,102,003,Non Major Drawing,8000,"LANCASTER, ZANE D",,,,,Studio,In Person,0.0,,No,$292.00,5,TH,12:25:00,14:20:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART 1020 003,ART 3020 003,,,,,,,
2008,Summer,ART,102,020,Non Major Drawing,5681,"BUDD, BRENT J",,,,,Studio,In Person,0.0,,No,$292.00,5,TH,18:00:00,21:30:00,106,,,,,,,,,,,,,,,,,,,,,,Second Half,,,,,,,,,
2008,Summer,ART,102,060,Non Major Drawing,5576,"WEBSTER, MARYANN S",,,,,Studio,In Person,0.0,,No,$292.00,4,MW,18:00:00,21:30:00,109,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,103,001,Non Major Painting,7997,"CRANE, CHAD C",,,,,Studio,In Person,0.0,,No,$292.00,10,MW,09:40:00,11:35:00,ART,353,,,,,,,,,,,,,,,,,,,,,,ART 1030 001,ART 3030 001,,,,,,,
2008,Summer,ART,103,070,Non Major Painting,5577,"ROBERTSON, BRUCE D",,,,,Studio,In Person,0.0,,No,$292.00,5,T,18:00:00,21:00:00,SANDY,126,,,,,,,,,,,,,,,,,,,,,,ART 1030 070,,,,,,,,
2008,Summer,ART,104,070,Non Major Design,4515,"ZHANG, SHAO-YUAN",,,,,Studio,In Person,0.0,,No,$292.00,4,MW,18:00:00,21:30:00,SANDY,126,,,,,,,,,,,,,,,,,,,,,Second Half,,,,,,,,,
2008,Summer,ART,105,030,Non Major Photography,5682,,,,,,Studio,In Person,0.0,,No,$352.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,ART 1050 030,,,,,,,,
2008,Summer,ART,107,020,Non Major Handbuilding Ceramic,2170,"SHAW, DIANE O",,,,,Studio,In Person,0.0,,No,$391.00,6,MW,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,107,021,Non Major Handbuilding Ceramic,6307,"SHAW, DIANE O",,,,,Studio,In Person,0.0,,No,$391.00,5,F,08:00:00,16:30:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,107,022,Non Major Handbuilding Ceramic,5581,,,,,,Studio,In Person,0.0,,No,$391.00,7,,,,,,,,,,,,,,,,,,,,,,,,,,Misc,,,,,,,,,
2008,Summer,ART,107,070,Non Major Handbuilding Ceramic,7607,"SHAW, DIANE O",,,,,Studio,In Person,0.0,,No,$391.00,2,M-H,16:00:00,21:00:00,SANDY,124,F,08:00:00,16:30:00,SANDY,SITE,,,,,,,,,,,,,,,,Misc,,,,,,,,,
2008,Summer,ART,108,001,Non Major Wheelthrown Pottery,8001,"SNAPP, BRIAN",,,,,Studio,In Person,0.0,,No,$391.00,4,M-H,18:00:00,22:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,108,020,Non Major Wheelthrown Pottery,7632,"SHAW, JOHN D",,,,,Studio,In Person,0.0,,No,$391.00,5,MW,12:30:00,16:30:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,108,021,Non Major Wheelthrown Pottery,5579,"SHAW, JOHN D",,,,,Studio,In Person,0.0,,No,$391.00,6,TH,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,206,060,NM Digital Photography,7431,"AUDETTE, ZUZANNA J",,,,,Lecture,In Person,0.0,,No,$277.00,4,TH,18:00:00,21:00:00,103,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,206,070,NM Digital Photography,7428,"AUDETTE, ZUZANNA J",,,,,Lecture,In Person,0.0,,No,$277.00,4,MW,18:00:00,21:00:00,SANDY,126,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,307,020,Non Major Adv Handbuild Proj,5680,"SHAW, DIANE O",,,,,Studio,In Person,0.0,,No,$391.00,5,MW,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,308,020,Non major Wheel Proj,4439,"SHAW, DIANE O",,,,,Studio,In Person,0.0,,No,$391.00,5,TH,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,1010,001,Intro To Visual Arts,1295,"BACALL, ANALISA C",,,,,Lecture,In Person,3.0,,No,$10.00,59,MW,08:00:00,09:20:00,ART,158,,,,,,,,,,,,,,,,,,,,,,ART  101 001,,,,,,,,
2008,Summer,ART,1010,090,Intro To Visual Arts,3221,"DEWITTE, ELIZABETH E",,,,,Lecture,In Person,3.0,,No,$40.00,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Summer,ART,1020,001,Non major Basic Drawing,1158,"FLACK, DOUGLAS M",,,,,Studio,In Person,3.0,,No,$15.00,2,MW,12:55:00,14:50:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART  102 001,ART 3020 001,,,,,,,
2008,Summer,ART,1020,002,Non major Basic Drawing,2307,"MOORE, JEREMIAH L",,,,,Studio,In Person,3.0,,No,$15.00,0,TH,09:10:00,11:10:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART  102 002,ART 3020 002,,,,,,,
2008,Summer,ART,1020,003,Non major Basic Drawing,3223,"LANCASTER, ZANE D",,,,,Studio,In Person,3.0,,No,$15.00,-1,TH,12:25:00,14:20:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART  102 003,ART 3020 003,,,,,,,
2008,Summer,ART,1020,004,Non major Basic Drawing,8209,,,,,,Studio,In Person,3.0,,No,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,ART 3020 004,,,,,,,,
2008,Summer,ART,1020,020,Non major Basic Drawing,2089,"BUDD, BRENT J",,,,,Studio,In Person,3.0,,No,$15.00,12,TH,18:00:00,21:30:00,106,,,,,,,,,,,,,,,,,,,,,,Second Half,,,,,,,,,
2008,Summer,ART,1020,060,Non major Basic Drawing,2910,"WEBSTER, MARYANN S",,,,,Studio,In Person,3.0,,No,$15.00,18,MW,18:00:00,21:30:00,109,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,1030,001,Non-major Painting,3245,"CRANE, CHAD C",,,,,Studio,In Person,3.0,Yes,No,$15.00,15,MW,09:40:00,11:35:00,ART,353,,,,,,,,,,,,,,,,,,,,,,ART  103 001,ART 3030 001,,,,,,,
2008,Summer,ART,1030,070,Non-major Painting,2305,"ROBERTSON, BRUCE D",,,,,Studio,In Person,3.0,Yes,No,$15.00,19,T,18:00:00,21:00:00,SANDY,126,,,,,,,,,,,,,,,,,,,,,,ART  103 070,,,,,,,,
2008,Summer,ART,1040,070,ART 1040,3238,"ZHANG, SHAO-YUAN",,,,,Studio,In Person,3.0,,No,$15.00,7,MW,18:00:00,21:30:00,SANDY,126,,,,,,,,,,,,,,,,,,,,,Second Half,,,,,,,,,
2008,Summer,ART,1050,001,Non major Photography,2733,"CARYN RIZZOTTO, LAUREL",,,,,Studio,In Person,3.0,,No,$50.00,4,S,09:00:00,17:00:00,ART,273,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,1050,002,Non major Photography,2884,"CARYN RIZZOTTO, LAUREL",,,,,Studio,In Person,3.0,,No,$50.00,4,MW,15:00:00,18:00:00,ART,273,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,1050,003,Non major Photography,3222,"CARYN RIZZOTTO, LAUREL",,,,,Studio,In Person,3.0,,No,$50.00,2,MW,12:00:00,15:00:00,ART,273,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,1050,030,ART 1050,3630,,,,,,Studio,In Person,3.0,,No,$75.00,30,,,,,,,,,,,,,,,,,,,,,,,,,,,ART  105 030,,,,,,,,
2008,Summer,ART,1070,020,ART 1070,1296,"SHAW, DIANE O",,,,,Studio,In Person,4.0,,No,$75.00,24,MW,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,1070,021,ART 1070,6306,"SHAW, DIANE O",,,,,Studio,In Person,4.0,,No,$75.00,22,F,08:00:00,16:30:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,1070,022,ART 1070,5580,,,,,,Studio,In Person,4.0,,No,$75.00,30,,,,,,,,,,,,,,,,,,,,,,,,,,Misc,,,,,,,,,
2008,Summer,ART,1070,070,ART 1070,7606,"SHAW, DIANE O",,,,,Studio,In Person,4.0,,No,$75.00,6,M-H,16:00:00,21:00:00,SANDY,124,F,08:00:00,16:30:00,SANDY,SITE,,,,,,,,,,,,,,,,Misc,,,,,,,,,
2008,Summer,ART,1080,001,NM Wheel Pottery,6526,"SNAPP, BRIAN",,,,,Studio,In Person,4.0,,No,$75.00,7,M-H,18:00:00,22:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,1080,020,ART 1080,7633,"SHAW, JOHN D",,,,,Studio,In Person,4.0,,No,$75.00,15,MW,12:30:00,16:30:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,1080,021,ART 1080,5578,"SHAW, JOHN D",,,,,Studio,In Person,4.0,,No,$75.00,20,TH,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,2060,001,ART 2060,5723,"CRAWFORD, LEWIS J",,,,,Studio,In Person,3.0,,No,,7,MW,11:05:00,12:25:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Summer,ART,2060,002,NM Digital Photography,6531,"AUDETTE, ZUZANNA J",,,,,Studio,In Person,3.0,,No,,5,TH,11:15:00,12:35:00,ART,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Summer,ART,2060,003,NM Digital Photography,7415,"AUDETTE, ZUZANNA J",,,,,Studio,In Person,3.0,,No,,3,TH,12:45:00,14:05:00,ART,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Summer,ART,2060,004,NM Digital Photography,7551,"ALLRED, MATTHEW W",,,,,Studio,In Person,3.0,,No,,4,TH,10:45:00,12:05:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Summer,ART,2060,060,ART 2060,7430,"AUDETTE, ZUZANNA J",,,,,Studio,In Person,3.0,,No,,8,TH,18:00:00,21:00:00,103,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,2060,070,ART 2060,7429,"AUDETTE, ZUZANNA J",,,,,Studio,In Person,3.0,,No,,9,MW,18:00:00,21:00:00,SANDY,126,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,2200,001,First Year Studio 2-D,2653,,,,,,Studio,In Person,4.0,Yes,No,$15.00,25,,,,,,,,,,,,,,,,,,,,,,,,,,Second Half,,,,,,,,,
2008,Summer,ART,2300,001,First Year Studio 3-D,4359,,,,,,Studio,In Person,4.0,Yes,No,$44.00,25,,,,,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,3020,001,NM Adv Drawing,2683,"FLACK, DOUGLAS M",,,,,Studio,In Person,3.0,Yes,No,$15.00,5,MW,12:55:00,14:50:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART  102 001,ART 1020 001,,,,,,,
2008,Summer,ART,3020,002,NM Adv Drawing,4501,"MOORE, JEREMIAH L",,,,,Studio,In Person,3.0,Yes,No,$15.00,4,TH,09:10:00,11:10:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART  102 002,ART 1020 002,,,,,,,
2008,Summer,ART,3020,003,NM Adv Drawing,4502,"LANCASTER, ZANE D",,,,,Studio,In Person,3.0,Yes,No,$15.00,3,TH,12:25:00,14:20:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART  102 003,ART 1020 003,,,,,,,
2008,Summer,ART,3020,004,NM Adv Drawing,8210,,,,,,Studio,In Person,3.0,Yes,No,$15.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,ART 1020 004,,,,,,,,
2008,Summer,ART,3030,001,Non major Adv Painting,5732,"CRANE, CHAD C",,,,,Studio,In Person,3.0,Yes,No,$15.00,4,MW,09:40:00,11:35:00,ART,353,,,,,,,,,,,,,,,,,,,,,,ART  103 001,ART 1030 001,,,,,,,
2008,Summer,ART,3040,001,NM Drwng the Human Head,2314,"ERICKSON, JOHN O",,,,,Studio,In Person,4.0,,No,$50.00,11,TH,12:55:00,15:55:00,ART,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Summer,ART,3060,001,Non-major Letterpress I,2681,"POWERS-TORREY, MARY N",,,,,Studio,In Person,4.0,,No,$50.00,5,W,16:00:00,20:00:00,M LI RM,TBA,,,,,,,,,,,,,,,,,,,,,,ART 3360 001,ART 4060 001,ART 4070 001,ART 4370 001,ART 4380 001,,,,
2008,Summer,ART,3070,020,ART 3070,1516,"SHAW, DIANE O",,,,,Studio,In Person,4.0,Yes,No,$75.00,24,MW,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,3080,001,NM Adv Wheelthrowing,6536,"SNAPP, BRIAN",,,,,Studio,In Person,4.0,Yes,No,$75.00,5,M-H,18:00:00,22:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,3080,020,ART 3080,4389,"SHAW, DIANE O",,,,,Studio,In Person,4.0,Yes,No,$75.00,14,TH,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,3110,001,Painting I,2313,"HOFFMAN, THOMAS S",,,,,Studio,In Person,4.0,Yes,No,$15.00,14,MW,14:00:00,17:00:00,ART,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Summer,ART,3220,001,Wheelthrown Pottery I,6537,"SNAPP, BRIAN",,,,,Studio,In Person,4.0,Yes,No,$75.00,2,M-H,18:00:00,22:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,3221,001,Wheelthrown Pottery II,6538,"SNAPP, BRIAN",,,,,Studio,In Person,4.0,Yes,No,$75.00,4,M-H,18:00:00,22:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2008,Summer,ART,3330,001,Screenprint I,3853,"TOLLEY, CHADWICK N",,,,,Studio,In Person,4.0,Yes,No,$55.00,4,M-H,09:00:00,12:30:00,ART,252,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
